user_id,test_type,problem,problem_id,dsl,full_dsl,steps,correct,output,mistake,object_incompleteness,dsl_incompleteness,memo
E,main,188,b8825c91.json,"['horizontal_line', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'pixel_color', 'pixel_color', 'horizontal_line', 'pixel_color', 'vertical_line', 'pixel_color']","['horizontal_line(self.temp_state, [(4, 5), (4, 9)], 1)', 'horizontal_line(self.temp_state, [(4, 5), (4, 9)], 6)', 'horizontal_line(self.temp_state, [(3, 5), (3, 9)], 1)', 'horizontal_line(self.temp_state, [(2, 9), (2, 6)], 1)', 'pixel_color([(2, 6)], 6)', 'pixel_color([(7, 10)], 5)', 'horizontal_line(self.temp_state, [(6, 9), (6, 12)], 6)', 'pixel_color([(7, 11)], 6)', 'vertical_line(self.temp_state, [(5, 12), (8, 12)], 1)', 'pixel_color([(7, 13)], 1)']",10,FALSE,"[[7, 7, 8, 1, 9, 8, 2, 6, 6, 2, 8, 9, 1, 8, 7, 7], [7, 1, 1, 8, 8, 8, 6, 6, 6, 6, 8, 8, 8, 1, 1, 7], [8, 1, 6, 9, 2, 6, 6, 1, 1, 6, 6, 2, 9, 6, 1, 8], [1, 8, 9, 1, 6, 6, 1, 1, 1, 1, 6, 6, 1, 9, 8, 1], [9, 8, 2, 6, 8, 7, 6, 6, 6, 6, 4, 4, 4, 4, 8, 9], [8, 8, 6, 6, 7, 7, 6, 5, 5, 6, 4, 4, 4, 4, 8, 8], [2, 6, 6, 1, 6, 6, 5, 5, 5, 5, 6, 6, 1, 4, 6, 2], [6, 6, 1, 1, 6, 5, 5, 7, 7, 5, 5, 6, 1, 1, 6, 6], [6, 6, 1, 1, 6, 5, 5, 7, 7, 5, 5, 6, 1, 1, 6, 6], [2, 6, 6, 1, 6, 6, 5, 5, 5, 5, 6, 6, 1, 6, 6, 2], [8, 8, 6, 6, 7, 7, 6, 5, 5, 6, 7, 7, 6, 6, 8, 8], [9, 8, 2, 6, 8, 7, 6, 6, 6, 6, 7, 8, 6, 2, 8, 9], [1, 8, 9, 1, 6, 6, 1, 1, 1, 1, 6, 6, 1, 9, 8, 1], [8, 1, 6, 9, 2, 6, 6, 1, 1, 6, 6, 2, 9, 6, 1, 8], [7, 1, 1, 8, 8, 8, 6, 6, 6, 6, 8, 8, 8, 1, 1, 7], [7, 7, 8, 1, 9, 8, 2, 6, 6, 2, 8, 9, 1, 8, 7, 7]]",FALSE,FALSE,TRUE,
E,main,189,b8cdaf2b.json,"['diagonal_line', 'diagonal_line', 'pixel_color', 'pixel_color', 'complete']","['diagonal_line(self.temp_state, [(4, 0), (7, 3)], 2)', 'diagonal_line(self.temp_state, [(7, 5), (4, 8)], 2)', 'pixel_color([(4, 0)], 2)', 'pixel_color([(4, 8)], 2)', 'complete(self.temp_state)']",5,TRUE,"[[0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 2], [0, 2, 0, 0, 0, 0, 0, 2, 0], [0, 0, 2, 0, 0, 0, 2, 0, 0], [0, 0, 0, 8, 8, 8, 0, 0, 0], [8, 8, 8, 2, 2, 2, 8, 8, 8]]",FALSE,FALSE,FALSE,
E,main,190,ba26e723.json,"['pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'complete']","['pixel_color([(1, 0)], 6)', 'pixel_color([(2, 0)], 6)', 'pixel_color([(0, 3)], 6)', 'pixel_color([(1, 3)], 6)', 'pixel_color([(1, 6)], 6)', 'pixel_color([(2, 6)], 6)', 'pixel_color([(0, 9)], 6)', 'pixel_color([(1, 9)], 6)', 'complete(self.temp_state)']",9,FALSE,"[[0, 4, 0, 6, 0, 4, 0, 4, 0, 6, 0, 4, 0, 4, 0, 4, 0], [6, 4, 4, 6, 4, 4, 6, 4, 4, 6, 4, 4, 4, 4, 4, 4, 4], [6, 0, 4, 0, 4, 0, 6, 0, 4, 0, 4, 0, 4, 0, 4, 0, 4]]",FALSE,FALSE,TRUE,
E,main,191,ba97ae07.json,"['horizontal_line', 'horizontal_line', 'horizontal_line', 'complete']","['horizontal_line(self.temp_state, [(2, 1), (2, 4)], 5)', 'horizontal_line(self.temp_state, [(3, 1)], 5)', 'horizontal_line(self.temp_state, [(3, 1), (3, 4)], 5)', 'complete(self.temp_state)']",4,TRUE,"[[0, 0, 4, 4, 0, 0], [0, 0, 4, 4, 0, 0], [5, 5, 5, 5, 5, 5], [5, 5, 5, 5, 5, 5], [0, 0, 4, 4, 0, 0], [0, 0, 4, 4, 0, 0], [0, 0, 4, 4, 0, 0], [0, 0, 4, 4, 0, 0], [0, 0, 4, 4, 0, 0], [0, 0, 4, 4, 0, 0], [0, 0, 4, 4, 0, 0]]",FALSE,FALSE,FALSE,
E,main,192,bb43febb.json,"['horizontal_line', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'complete']","['horizontal_line(self.temp_state, [(1, 0), (1, 5)], 2)', 'horizontal_line(self.temp_state, [(5, 3), (5, 9)], 2)', 'horizontal_line(self.temp_state, [(6, 3), (6, 9)], 2)', 'horizontal_line(self.temp_state, [(7, 3), (7, 9)], 2)', 'horizontal_line(self.temp_state, [(8, 3), (8, 9)], 2)', 'complete(self.temp_state)']",6,TRUE,"[[5, 5, 5, 5, 5, 5, 0, 0, 0, 0], [5, 2, 2, 2, 2, 5, 0, 0, 0, 0], [5, 5, 5, 5, 5, 5, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 5, 5, 5, 5, 5, 5, 5], [0, 0, 0, 5, 2, 2, 2, 2, 2, 5], [0, 0, 0, 5, 2, 2, 2, 2, 2, 5], [0, 0, 0, 5, 2, 2, 2, 2, 2, 5], [0, 0, 0, 5, 2, 2, 2, 2, 2, 5], [0, 0, 0, 5, 5, 5, 5, 5, 5, 5]]",FALSE,FALSE,FALSE,
E,main,193,bd4472b8.json,['complete'],['complete(self.temp_state)'],1,FALSE,"[[1, 2, 3, 4, 8], [5, 5, 5, 5, 5], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]",FALSE,FALSE,TRUE,
E,main,194,bda2d7a6.json,"['obj_color', 'obj_color', 'vertical_line', 'horizontal_line', 'vertical_line', 'horizontal_line', 'complete']","['obj_color(self.temp_state, object1, 1)', 'obj_color(self.temp_state, object2, 0)', 'vertical_line(self.temp_state, [(0, 1), (5, 1)], 9)', 'horizontal_line(self.temp_state, [(1, 1), (1, 5)], 9)', 'vertical_line(self.temp_state, [(1, 4), (5, 4)], 9)', 'horizontal_line(self.temp_state, [(4, 1), (4, 4)], 9)', 'complete(self.temp_state)']",7,TRUE,"[[1, 1, 1, 1, 1, 1], [1, 9, 9, 9, 9, 1], [1, 9, 0, 0, 9, 1], [1, 9, 0, 0, 9, 1], [1, 9, 9, 9, 9, 1], [1, 1, 1, 1, 1, 1]]",FALSE,FALSE,FALSE,문제가 ?�못?�거같아??
E,main,195,bdad9b1f.json,"['horizontal_line', 'vertical_line', 'pixel_color', 'pixel_color', 'pixel_color', 'complete']","['horizontal_line(self.temp_state, [(4, 1), (4, 5)], 2)', 'vertical_line(self.temp_state, [(1, 3), (5, 3)], 8)', 'pixel_color([(5, 3)], 8)', 'pixel_color([(4, 5)], 2)', 'pixel_color([(4, 3)], 4)', 'complete(self.temp_state)']",6,TRUE,"[[0, 0, 0, 8, 0, 0], [0, 0, 0, 8, 0, 0], [0, 0, 0, 8, 0, 0], [0, 0, 0, 8, 0, 0], [2, 2, 2, 4, 2, 2], [0, 0, 0, 8, 0, 0]]",FALSE,FALSE,FALSE,
E,main,196,beb8660c.json,"['horizontal_line', 'horizontal_line', 'horizontal_line', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'obj_color', 'complete']","['horizontal_line(self.temp_state, [(9, 0), (9, 7)], 2)', 'horizontal_line(self.temp_state, [(8, 1), (8, 7)], 3)', 'horizontal_line(self.temp_state, [(7, 2), (7, 7)], 4)', 'pixel_color([(7, 7)], 4)', 'pixel_color([(8, 7)], 3)', 'pixel_color([(9, 7)], 2)', 'pixel_color([(8, 1)], 0)', 'pixel_color([(7, 2)], 0)', 'obj_color(self.temp_state, object3, 0)', 'complete(self.temp_state)']",10,FALSE,"[[6, 6, 6, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 0, 0], [0, 4, 4, 4, 4, 4, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 4, 4, 4, 4, 4], [0, 0, 3, 3, 3, 3, 3, 3], [0, 2, 2, 2, 2, 2, 2, 2], [8, 8, 8, 8, 8, 8, 8, 8]]",FALSE,FALSE,TRUE,
E,main,197,c0f76784.json,"['vertical_line', 'vertical_line', 'vertical_line', 'pixel_color', 'horizontal_line', 'horizontal_line', 'complete']","['vertical_line(self.temp_state, [(1, 2), (5, 2)], 8)', 'vertical_line(self.temp_state, [(1, 3), (5, 3)], 8)', 'vertical_line(self.temp_state, [(1, 4), (5, 4)], 8)', 'pixel_color([(5, 9)], 6)', 'horizontal_line(self.temp_state, [(9, 4), (9, 7)], 7)', 'horizontal_line(self.temp_state, [(10, 4), (10, 7)], 7)', 'complete(self.temp_state)']",7,TRUE,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0], [0, 5, 8, 8, 8, 5, 0, 0, 0, 0, 0, 0], [0, 5, 8, 8, 8, 5, 0, 0, 0, 0, 0, 0], [0, 5, 8, 8, 8, 5, 0, 0, 5, 5, 5, 0], [0, 5, 5, 5, 5, 5, 0, 0, 5, 6, 5, 0], [0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 5, 5, 5, 5, 0, 0, 0, 0], [0, 0, 0, 0, 5, 7, 7, 5, 0, 0, 0, 0], [0, 0, 0, 0, 5, 7, 7, 5, 0, 0, 0, 0], [0, 0, 0, 0, 5, 5, 5, 5, 0, 0, 0, 0]]",FALSE,FALSE,FALSE,
E,main,198,c1d99e64.json,"['horizontal_line', 'vertical_line', 'vertical_line', 'horizontal_line', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'pixel_color']","['horizontal_line(self.temp_state, [(12, 0), (12, 24)], 2)', 'vertical_line(self.temp_state, [(0, 6), (26, 6)], 2)', 'vertical_line(self.temp_state, [(0, 21), (26, 21)], 2)', 'horizontal_line(self.temp_state, [(20, 0), (20, 24)], 2)', 'pixel_color([(12, 0)], 2)', 'pixel_color([(20, 0)], 2)', 'pixel_color([(26, 6)], 2)', 'pixel_color([(26, 21)], 2)', 'pixel_color([(20, 24)], 2)', 'pixel_color([(12, 24)], 2)']",10,FALSE,"[[4, 0, 4, 0, 4, 4, 0, 0, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4, 0, 0], [4, 4, 4, 0, 0, 4, 2, 4, 4, 0, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 2, 4, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0], [4, 0, 4, 4, 4, 0, 2, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 0], [4, 4, 0, 4, 4, 4, 2, 0, 0, 0, 4, 4, 4, 4, 0, 4, 4, 4, 0, 4, 4, 2, 4, 4, 4], [4, 4, 4, 0, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 2, 4, 0, 4], [4, 0, 0, 4, 0, 4, 2, 4, 4, 4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 0, 4, 2, 4, 4, 4], [4, 4, 4, 4, 4, 0, 2, 4, 0, 4, 0, 0, 4, 4, 0, 0, 4, 4, 4, 0, 0, 2, 0, 4, 0], [0, 4, 4, 0, 4, 4, 2, 4, 4, 0, 4, 4, 0, 4, 4, 0, 0, 4, 0, 4, 0, 2, 4, 0, 4], [4, 4, 4, 0, 4, 4, 2, 0, 4, 4, 4, 4, 4, 0, 0, 4, 0, 4, 4, 4, 0, 2, 4, 4, 4], [4, 0, 4, 4, 4, 0, 2, 4, 0, 4, 4, 0, 4, 4, 0, 4, 4, 0, 4, 4, 0, 2, 0, 0, 4], [4, 4, 0, 4, 0, 0, 2, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 0, 4, 4, 4, 2, 4, 4, 4], [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2], [0, 4, 4, 0, 0, 0, 2, 0, 4, 4, 4, 4, 0, 4, 4, 0, 0, 4, 4, 4, 4, 2, 0, 4, 4], [4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 4, 2, 4, 4, 4], [4, 4, 4, 4, 4, 0, 2, 4, 0, 4, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 0, 2, 4, 0, 4], [0, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 0, 4, 0, 4, 4, 0, 4, 4, 4, 2, 4, 4, 0], [0, 4, 4, 4, 4, 0, 2, 4, 4, 4, 0, 4, 0, 4, 0, 4, 4, 4, 4, 4, 4, 2, 0, 4, 4], [4, 4, 4, 0, 4, 4, 2, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 0, 0, 0], [4, 4, 0, 4, 4, 4, 2, 4, 4, 0, 4, 4, 4, 0, 4, 4, 4, 0, 4, 4, 0, 2, 0, 4, 4], [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2], [4, 4, 4, 4, 0, 4, 2, 4, 0, 4, 4, 4, 0, 0, 0, 0, 4, 0, 4, 4, 4, 2, 4, 4, 4], [0, 4, 4, 4, 4, 4, 2, 4, 0, 4, 0, 4, 4, 0, 4, 4, 0, 4, 4, 0, 4, 2, 4, 4, 4], [4, 4, 4, 4, 4, 4, 2, 4, 4, 0, 0, 0, 0, 4, 4, 4, 0, 0, 4, 4, 4, 2, 4, 4, 0], [4, 0, 4, 0, 4, 4, 2, 4, 0, 0, 0, 4, 4, 4, 4, 4, 0, 4, 0, 4, 4, 2, 0, 4, 0], [4, 4, 0, 4, 0, 4, 2, 0, 4, 0, 4, 4, 0, 4, 4, 0, 0, 0, 4, 0, 4, 2, 4, 4, 4], [4, 0, 0, 4, 4, 4, 2, 4, 0, 4, 4, 4, 4, 4, 0, 4, 4, 4, 4, 0, 0, 2, 4, 4, 4]]",FALSE,FALSE,TRUE,
E,main,199,c3f564a4.json,['complete'],['complete(self.temp_state)'],1,FALSE,"[[1, 2, 3, 4, 5, 6, 7, 0, 0, 0, 3, 4, 5, 6, 7, 8], [2, 3, 4, 5, 6, 7, 8, 0, 0, 0, 4, 5, 6, 7, 8, 1], [3, 4, 5, 6, 7, 8, 1, 2, 3, 4, 5, 6, 7, 8, 1, 2], [4, 5, 6, 7, 8, 1, 2, 3, 4, 5, 6, 7, 8, 1, 2, 3], [5, 6, 0, 0, 0, 0, 3, 4, 5, 6, 7, 8, 1, 2, 3, 4], [6, 7, 0, 0, 0, 0, 0, 0, 0, 7, 8, 1, 2, 3, 4, 5], [7, 8, 0, 0, 0, 0, 0, 0, 0, 8, 1, 2, 3, 4, 5, 6], [8, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4, 5, 6, 7], [1, 2, 3, 4, 5, 0, 0, 0, 0, 2, 3, 4, 5, 6, 7, 8], [2, 3, 4, 5, 6, 7, 8, 1, 2, 3, 4, 5, 6, 7, 8, 1], [3, 4, 5, 6, 7, 8, 1, 2, 3, 4, 5, 6, 7, 8, 1, 2], [4, 5, 6, 7, 8, 1, 2, 3, 4, 5, 6, 7, 8, 1, 2, 3], [5, 6, 7, 8, 1, 2, 3, 0, 0, 6, 7, 8, 1, 2, 3, 4], [6, 7, 8, 1, 2, 3, 4, 0, 0, 7, 8, 1, 2, 3, 4, 5], [7, 8, 1, 2, 3, 4, 5, 6, 7, 8, 1, 2, 3, 4, 5, 6], [8, 1, 2, 3, 4, 5, 6, 7, 8, 1, 2, 3, 4, 5, 6, 7]]",FALSE,FALSE,TRUE,
E,main,200,c444b776.json,['complete'],['complete(self.temp_state)'],1,FALSE,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 6, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 6, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",FALSE,FALSE,TRUE,
E,main,201,c8f0f002.json,"['pixel_color', 'horizontal_line', 'horizontal_line', 'pixel_color', 'pixel_color', 'pixel_color', 'complete']","['pixel_color([(2, 1)], 5)', 'horizontal_line(self.temp_state, [(1, 1), (1, 4)], 5)', 'horizontal_line(self.temp_state, [(0, 0), (0, 3)], 5)', 'pixel_color([(2, 3)], 5)', 'pixel_color([(1, 4)], 5)', 'pixel_color([(0, 4)], 5)', 'complete(self.temp_state)']",7,TRUE,"[[1, 5, 5, 1, 5], [8, 1, 5, 5, 5], [8, 5, 1, 5, 8]]",FALSE,FALSE,FALSE,
E,main,202,c9f8e694.json,['complete'],['complete(self.temp_state)'],1,FALSE,"[[1, 0, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0], [8, 0, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0], [1, 0, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0], [1, 0, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5], [7, 0, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5], [7, 0, 5, 5, 5, 5, 5, 5, 0, 5, 5, 5], [7, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5], [7, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0, 0], [8, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0, 0], [8, 0, 5, 5, 5, 0, 5, 5, 5, 0, 0, 0], [8, 0, 5, 5, 5, 0, 5, 5, 5, 0, 0, 0], [8, 0, 5, 5, 5, 0, 5, 5, 5, 0, 0, 0]]",FALSE,FALSE,TRUE,
E,main,203,caa06a1f.json,['complete'],['complete(self.temp_state)'],1,FALSE,"[[8, 5, 7, 8, 5, 7, 8, 5, 7, 8, 5, 7, 3, 3, 3, 3, 3, 3], [5, 7, 8, 5, 7, 8, 5, 7, 8, 5, 7, 8, 3, 3, 3, 3, 3, 3], [8, 5, 7, 8, 5, 7, 8, 5, 7, 8, 5, 7, 3, 3, 3, 3, 3, 3], [5, 7, 8, 5, 7, 8, 5, 7, 8, 5, 7, 8, 3, 3, 3, 3, 3, 3], [8, 5, 7, 8, 5, 7, 8, 5, 7, 8, 5, 7, 3, 3, 3, 3, 3, 3], [5, 7, 8, 5, 7, 8, 5, 7, 8, 5, 7, 8, 3, 3, 3, 3, 3, 3], [8, 5, 7, 8, 5, 7, 8, 5, 7, 8, 5, 7, 3, 3, 3, 3, 3, 3], [5, 7, 8, 5, 7, 8, 5, 7, 8, 5, 7, 8, 3, 3, 3, 3, 3, 3], [8, 5, 7, 8, 5, 7, 8, 5, 7, 8, 5, 7, 3, 3, 3, 3, 3, 3], [5, 7, 8, 5, 7, 8, 5, 7, 8, 5, 7, 8, 3, 3, 3, 3, 3, 3], [8, 5, 7, 8, 5, 7, 8, 5, 7, 8, 5, 7, 3, 3, 3, 3, 3, 3], [5, 7, 8, 5, 7, 8, 5, 7, 8, 5, 7, 8, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3], [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]]",FALSE,FALSE,TRUE,
E,main,204,cbded52d.json,"['pixel_color', 'pixel_color', 'pixel_color', 'complete']","['pixel_color([(1, 4)], 8)', 'pixel_color([(4, 7)], 8)', 'pixel_color([(6, 3)], 6)', 'complete(self.temp_state)']",4,TRUE,"[[1, 1, 0, 1, 1, 0, 1, 1], [1, 8, 0, 1, 8, 0, 1, 8], [0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 1, 1, 0, 1, 1], [1, 1, 0, 1, 1, 0, 1, 8], [0, 0, 0, 0, 0, 0, 0, 0], [6, 1, 0, 6, 1, 0, 6, 1], [1, 1, 0, 1, 1, 0, 1, 8]]",FALSE,FALSE,FALSE,
E,main,205,ce22a75a.json,"['vertical_line', 'vertical_line', 'vertical_line', 'horizontal_line', 'pixel_color', 'vertical_line', 'vertical_line', 'vertical_line', 'horizontal_line', 'pixel_color']","['vertical_line(self.temp_state, [(0, 6), (6, 6)], 1)', 'vertical_line(self.temp_state, [(0, 7), (6, 7)], 1)', 'vertical_line(self.temp_state, [(0, 8), (6, 8)], 1)', 'horizontal_line(self.temp_state, [(0, 5), (0, 8)], 1)', 'pixel_color([(0, 8)], 1)', 'vertical_line(self.temp_state, [(2, 0), (8, 0)], 1)', 'vertical_line(self.temp_state, [(2, 1), (8, 1)], 1)', 'vertical_line(self.temp_state, [(2, 2), (8, 2)], 1)', 'horizontal_line(self.temp_state, [(8, 0), (8, 3)], 1)', 'pixel_color([(8, 0)], 1)']",10,TRUE,"[[0, 0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1, 1, 1], [1, 1, 1, 0, 0, 0, 1, 1, 1], [1, 1, 1, 0, 0, 0, 1, 1, 1], [1, 1, 1, 0, 0, 0, 1, 1, 1], [1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0]]",FALSE,FALSE,FALSE,
E,main,206,ce9e57f2.json,"['obj_color', 'obj_color', 'obj_color', 'vertical_line', 'vertical_line', 'pixel_color', 'vertical_line', 'complete']","['obj_color(self.temp_state, object1, 8)', 'obj_color(self.temp_state, object2, 8)', 'obj_color(self.temp_state, object3, 8)', 'vertical_line(self.temp_state, [(0, 1), (6, 1)], 2)', 'vertical_line(self.temp_state, [(1, 3), (7, 3)], 2)', 'pixel_color([(10, 5)], 8)', 'vertical_line(self.temp_state, [(5, 7), (9, 7)], 2)', 'complete(self.temp_state)']",8,TRUE,"[[0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 2, 0, 0, 0, 0, 0], [0, 2, 0, 2, 0, 0, 0, 0, 0], [0, 2, 0, 2, 0, 0, 0, 0, 0], [0, 2, 0, 2, 0, 0, 0, 0, 0], [0, 8, 0, 2, 0, 0, 0, 2, 0], [0, 8, 0, 8, 0, 0, 0, 2, 0], [0, 8, 0, 8, 0, 0, 0, 2, 0], [0, 8, 0, 8, 0, 2, 0, 8, 0], [0, 8, 0, 8, 0, 8, 0, 8, 0]]",FALSE,FALSE,FALSE,
E,main,207,d037b0a7.json,"['pixel_color', 'pixel_color', 'pixel_color', 'pixel_color', 'complete']","['pixel_color([(1, 0)], 4)', 'pixel_color([(2, 0)], 4)', 'pixel_color([(1, 2)], 8)', 'pixel_color([(2, 2)], 8)', 'complete(self.temp_state)']",5,TRUE,"[[4, 0, 8], [4, 0, 8], [4, 7, 8]]",FALSE,FALSE,FALSE,
