user_id,problem,problem_id,dsl,full_dsl,step,correct,output,excluding_complete_step,excluding_complete_full_dsl
E,80,508bd3b6.json,"['diagonal_line', 'diagonal_line', 'pixel_color', 'complete']","['diagonal_line(self.temp_state, [(1, 4), (5, 8)], 3)', 'diagonal_line(self.temp_state, [(4, 7), (11, 0)], 3)', 'pixel_color([(11, 0)], 3)', 'complete(self.temp_state)']",4,True,"[[0, 0, 0, 8, 0, 0, 0, 0, 2, 2, 2, 2], [0, 0, 0, 0, 8, 0, 0, 0, 2, 2, 2, 2], [0, 0, 0, 0, 0, 3, 0, 0, 2, 2, 2, 2], [0, 0, 0, 0, 0, 0, 3, 0, 2, 2, 2, 2], [0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 2, 2], [0, 0, 0, 0, 0, 0, 3, 0, 2, 2, 2, 2], [0, 0, 0, 0, 0, 3, 0, 0, 2, 2, 2, 2], [0, 0, 0, 0, 3, 0, 0, 0, 2, 2, 2, 2], [0, 0, 0, 3, 0, 0, 0, 0, 2, 2, 2, 2], [0, 0, 3, 0, 0, 0, 0, 0, 2, 2, 2, 2], [0, 3, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2], [3, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2]]",3,"['diagonal_line(self.temp_state, [(1, 4), (5, 8)], 3)', 'diagonal_line(self.temp_state, [(4, 7), (11, 0)], 3)', 'pixel_color([(11, 0)], 3)']"
E,81,50cb2852.json,"['horizontal_line', 'horizontal_line', 'pixel_color', 'vertical_line', 'vertical_line', 'vertical_line', 'vertical_line', 'vertical_line', 'vertical_line', 'complete']","['horizontal_line(self.temp_state, [(1, 1), (1, 5)], 8)', 'horizontal_line(self.temp_state, [(2, 1), (2, 5)], 8)', 'pixel_color([(2, 9)], 8)', 'vertical_line(self.temp_state, [(5, 3), (10, 3)], 8)', 'vertical_line(self.temp_state, [(5, 4), (10, 4)], 8)', 'vertical_line(self.temp_state, [(5, 5), (10, 5)], 8)', 'vertical_line(self.temp_state, [(5, 6), (10, 6)], 8)', 'vertical_line(self.temp_state, [(7, 10), (13, 10)], 8)', 'vertical_line(self.temp_state, [(7, 11), (13, 11)], 8)', 'complete(self.temp_state)']",10,True,"[[0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 8, 8, 8, 1, 0, 0, 1, 1, 1, 0, 0], [0, 1, 8, 8, 8, 1, 0, 0, 1, 8, 1, 0, 0], [0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0], [0, 0, 2, 8, 8, 8, 8, 2, 0, 0, 0, 0, 0], [0, 0, 2, 8, 8, 8, 8, 2, 0, 3, 3, 3, 3], [0, 0, 2, 8, 8, 8, 8, 2, 0, 3, 8, 8, 3], [0, 0, 2, 8, 8, 8, 8, 2, 0, 3, 8, 8, 3], [0, 0, 2, 2, 2, 2, 2, 2, 0, 3, 8, 8, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 8, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 8, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3]]",9,"['horizontal_line(self.temp_state, [(1, 1), (1, 5)], 8)', 'horizontal_line(self.temp_state, [(2, 1), (2, 5)], 8)', 'pixel_color([(2, 9)], 8)', 'vertical_line(self.temp_state, [(5, 3), (10, 3)], 8)', 'vertical_line(self.temp_state, [(5, 4), (10, 4)], 8)', 'vertical_line(self.temp_state, [(5, 5), (10, 5)], 8)', 'vertical_line(self.temp_state, [(5, 6), (10, 6)], 8)', 'vertical_line(self.temp_state, [(7, 10), (13, 10)], 8)', 'vertical_line(self.temp_state, [(7, 11), (13, 11)], 8)']"
E,82,5168d44c.json,"['move_right', 'move_right', 'pixel_color', 'complete']","['move_right(self.temp_state, object1)', 'move_right(self.temp_state, object1)', 'pixel_color([(4, 8)], 3)', 'complete(self.temp_state)']",4,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0], [3, 0, 3, 0, 3, 0, 3, 0, 3, 2, 3, 2, 3, 0, 3, 0, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",3,"['move_right(self.temp_state, object1)', 'move_right(self.temp_state, object1)', 'pixel_color([(4, 8)], 3)']"
E,84,54d82841.json,"['pixel_color', 'pixel_color', 'pixel_color', 'complete']","['pixel_color([(6, 2)], 4)', 'pixel_color([(6, 6)], 4)', 'pixel_color([(6, 9)], 4)', 'complete(self.temp_state)']",4,True,"[[0, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0], [0, 5, 0, 5, 0, 8, 8, 8, 0, 0, 0], [0, 0, 0, 0, 0, 8, 0, 8, 3, 3, 3], [0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 4, 0, 0, 0, 4, 0, 0, 4, 0]]",3,"['pixel_color([(6, 2)], 4)', 'pixel_color([(6, 6)], 4)', 'pixel_color([(6, 9)], 4)']"
C,86,5521c0d9.json,['complete'],['complete(self.temp_state)'],1,False,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 2, 2, 0, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0], [2, 2, 2, 2, 0, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0], [2, 2, 2, 2, 0, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0], [2, 2, 2, 2, 0, 4, 4, 4, 0, 0, 1, 1, 1, 1, 1], [2, 2, 2, 2, 0, 4, 4, 4, 0, 0, 1, 1, 1, 1, 1], [2, 2, 2, 2, 0, 4, 4, 4, 0, 0, 1, 1, 1, 1, 1]]",0,[]
E,87,5582e5ca.json,"['obj_color', 'pixel_color', 'complete']","['obj_color(self.temp_state, object1, 8)', 'pixel_color([(2, 2)], 8)', 'complete(self.temp_state)']",3,True,"[[8, 8, 8], [8, 8, 8], [8, 8, 8]]",2,"['obj_color(self.temp_state, object1, 8)', 'pixel_color([(2, 2)], 8)']"
E,88,56dc2b01.json,"['horizontal_line', 'horizontal_line', 'vertical_line', 'pixel_color', 'pixel_color', 'obj_color', 'vertical_line', 'pixel_color', 'pixel_color', 'complete']","['horizontal_line(self.temp_state, [(2, 4), (2, 8)], 3)', 'horizontal_line(self.temp_state, [(0, 5), (0, 8)], 3)', 'vertical_line(self.temp_state, [(0, 5), (3, 5)], 3)', 'pixel_color([(1, 7)], 3)', 'pixel_color([(3, 5)], 3)', 'obj_color(self.temp_state, object2, 0)', 'vertical_line(self.temp_state, [(0, 8), (3, 8)], 8)', 'pixel_color([(0, 8)], 8)', 'pixel_color([(3, 8)], 8)', 'complete(self.temp_state)']",10,True,"[[0, 0, 0, 0, 2, 0, 3, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 2, 3, 0, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 2, 3, 3, 3, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 2, 3, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",9,"['horizontal_line(self.temp_state, [(2, 4), (2, 8)], 3)', 'horizontal_line(self.temp_state, [(0, 5), (0, 8)], 3)', 'vertical_line(self.temp_state, [(0, 5), (3, 5)], 3)', 'pixel_color([(1, 7)], 3)', 'pixel_color([(3, 5)], 3)', 'obj_color(self.temp_state, object2, 0)', 'vertical_line(self.temp_state, [(0, 8), (3, 8)], 8)', 'pixel_color([(0, 8)], 8)', 'pixel_color([(3, 8)], 8)']"
G,89,56ff96f3.json,"['horizontal_line', 'pixel_color', 'pixel_color', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'complete']","['horizontal_line(self.temp_state, [(0, 0), (0, 3)], 8)', 'pixel_color([(1, 0)], 8)', 'pixel_color([(1, 1)], 8)', 'horizontal_line(self.temp_state, [(4, 0), (4, 6)], 6)', 'horizontal_line(self.temp_state, [(5, 0), (5, 6)], 6)', 'horizontal_line(self.temp_state, [(6, 0), (6, 6)], 6)', 'horizontal_line(self.temp_state, [(7, 0), (7, 6)], 6)', 'complete(self.temp_state)']",8,True,"[[8, 8, 8, 0, 0, 0, 0, 0], [8, 8, 8, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 6, 6, 6, 6, 6, 0, 0], [0, 6, 6, 6, 6, 6, 0, 0], [0, 6, 6, 6, 6, 6, 0, 0], [0, 6, 6, 6, 6, 6, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]]",7,"['horizontal_line(self.temp_state, [(0, 0), (0, 3)], 8)', 'pixel_color([(1, 0)], 8)', 'pixel_color([(1, 1)], 8)', 'horizontal_line(self.temp_state, [(4, 0), (4, 6)], 6)', 'horizontal_line(self.temp_state, [(5, 0), (5, 6)], 6)', 'horizontal_line(self.temp_state, [(6, 0), (6, 6)], 6)', 'horizontal_line(self.temp_state, [(7, 0), (7, 6)], 6)']"
C,91,5c0a986e.json,"['diagonal_line', 'pixel_color', 'diagonal_line', 'pixel_color', 'complete']","['diagonal_line(self.temp_state, [(3, 6), (0, 3)], 1)', 'pixel_color([(0, 3)], 1)', 'diagonal_line(self.temp_state, [(6, 3), (9, 6)], 2)', 'pixel_color([(9, 6)], 2)', 'complete(self.temp_state)']",5,True,"[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 0, 0], [0, 0, 2, 2, 0, 0, 0, 0, 0, 0], [0, 0, 2, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 2, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 2, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",4,"['diagonal_line(self.temp_state, [(3, 6), (0, 3)], 1)', 'pixel_color([(0, 3)], 1)', 'diagonal_line(self.temp_state, [(6, 3), (9, 6)], 2)', 'pixel_color([(9, 6)], 2)']"
E,93,60b61512.json,"['horizontal_line', 'horizontal_line', 'pixel_color', 'horizontal_line', 'pixel_color', 'pixel_color', 'complete']","['horizontal_line(self.temp_state, [(1, 1), (1, 4)], 7)', 'horizontal_line(self.temp_state, [(3, 2), (3, 5)], 7)', 'pixel_color([(2, 4)], 7)', 'horizontal_line(self.temp_state, [(6, 5), (6, 8)], 7)', 'pixel_color([(8, 5)], 7)', 'pixel_color([(8, 7)], 7)', 'complete(self.temp_state)']",7,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 7, 7, 4, 0, 0, 0, 0], [0, 0, 4, 4, 7, 0, 0, 0, 0], [0, 0, 4, 7, 7, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 4, 7, 7, 0], [0, 0, 0, 0, 0, 4, 4, 4, 0], [0, 0, 0, 0, 0, 7, 4, 7, 0]]",6,"['horizontal_line(self.temp_state, [(1, 1), (1, 4)], 7)', 'horizontal_line(self.temp_state, [(3, 2), (3, 5)], 7)', 'pixel_color([(2, 4)], 7)', 'horizontal_line(self.temp_state, [(6, 5), (6, 8)], 7)', 'pixel_color([(8, 5)], 7)', 'pixel_color([(8, 7)], 7)']"
E,94,6150a2bd.json,"['rotate_right', 'rotate_right', 'complete']","['rotate_right_state(temp_state)', 'rotate_right_state(temp_state)', 'complete(self.temp_state)']",3,True,"[[0, 0, 4], [0, 8, 6], [5, 3, 6]]",2,"['rotate_right_state(temp_state)', 'rotate_right_state(temp_state)']"
C,95,623ea044.json,"['x_line', 'complete']","['X_line(self.temp_state, [(7, 12)], 6)', 'complete(self.temp_state)']",2,True,"[[0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6], [0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 6, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6], [0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",1,"['X_line(self.temp_state, [(7, 12)], 6)']"
E,96,63613498.json,"['obj_color', 'complete']","['obj_color(self.temp_state, object7, 5)', 'complete(self.temp_state)']",2,True,"[[0, 0, 0, 5, 0, 0, 0, 6, 0, 0], [2, 2, 2, 5, 0, 0, 0, 6, 6, 0], [0, 0, 2, 5, 0, 0, 0, 6, 0, 0], [5, 5, 5, 5, 0, 3, 0, 0, 0, 0], [0, 0, 0, 0, 0, 3, 0, 0, 0, 0], [0, 0, 0, 0, 0, 3, 3, 0, 0, 0], [8, 8, 8, 0, 0, 0, 0, 0, 4, 0], [8, 0, 0, 0, 0, 0, 0, 0, 4, 0], [0, 0, 0, 0, 5, 5, 5, 0, 4, 0], [0, 0, 0, 0, 0, 0, 5, 0, 0, 0]]",1,"['obj_color(self.temp_state, object7, 5)']"
E,98,67385a82.json,"['obj_color', 'obj_color', 'complete']","['obj_color(self.temp_state, object1, 8)', 'obj_color(self.temp_state, object4, 8)', 'complete(self.temp_state)']",3,True,"[[8, 0, 8, 0, 3], [8, 8, 8, 0, 0], [0, 0, 0, 0, 3], [0, 8, 8, 0, 0], [0, 8, 8, 0, 0]]",2,"['obj_color(self.temp_state, object1, 8)', 'obj_color(self.temp_state, object4, 8)']"
C,99,673ef223.json,"['horizontal_line', 'horizontal_line', 'horizontal_line', 'obj_color', 'obj_color', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'vertical_line', 'pixel_color']","['horizontal_line(self.temp_state, [(5, 4), (5, 0)], 8)', 'horizontal_line(self.temp_state, [(3, 7), (3, 0)], 8)', 'horizontal_line(self.temp_state, [(2, 8), (2, 0)], 8)', 'obj_color(self.temp_state, object3, 4)', 'obj_color(self.temp_state, object2, 4)', 'horizontal_line(self.temp_state, [(15, 11), (15, 0)], 8)', 'horizontal_line(self.temp_state, [(16, 11), (16, 0)], 8)', 'horizontal_line(self.temp_state, [(18, 11), (18, 0)], 8)', 'vertical_line(self.temp_state, [(17, 0), (14, 0)], 8)', 'pixel_color([(18, 0)], 8)']",10,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 8, 8, 8, 8, 8, 8, 8, 4, 0, 0, 0], [2, 8, 8, 8, 8, 8, 8, 4, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 8, 8, 8, 4, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2], [8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 2], [8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2], [8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",10,"['horizontal_line(self.temp_state, [(5, 4), (5, 0)], 8)', 'horizontal_line(self.temp_state, [(3, 7), (3, 0)], 8)', 'horizontal_line(self.temp_state, [(2, 8), (2, 0)], 8)', 'obj_color(self.temp_state, object3, 4)', 'obj_color(self.temp_state, object2, 4)', 'horizontal_line(self.temp_state, [(15, 11), (15, 0)], 8)', 'horizontal_line(self.temp_state, [(16, 11), (16, 0)], 8)', 'horizontal_line(self.temp_state, [(18, 11), (18, 0)], 8)', 'vertical_line(self.temp_state, [(17, 0), (14, 0)], 8)', 'pixel_color([(18, 0)], 8)']"
C,100,67a3c6ac.json,"['flip_horizontal', 'complete']","['horizontal_flip(temp_state)', 'complete(self.temp_state)']",2,True,"[[1, 6, 7], [6, 7, 6], [2, 2, 6]]",1,['horizontal_flip(temp_state)']
C,101,67a423a3.json,"['vertical_line', 'vertical_line', 'pixel_color', 'pixel_color', 'complete']","['vertical_line(self.temp_state, [(4, 7), (8, 7)], 4)', 'vertical_line(self.temp_state, [(8, 9), (4, 9)], 4)', 'pixel_color([(7, 8)], 4)', 'pixel_color([(5, 8)], 4)', 'complete(self.temp_state)']",5,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 0], [3, 3, 3, 3, 3, 3, 3, 4, 5, 4, 3, 3], [0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0]]",4,"['vertical_line(self.temp_state, [(4, 7), (8, 7)], 4)', 'vertical_line(self.temp_state, [(8, 9), (4, 9)], 4)', 'pixel_color([(7, 8)], 4)', 'pixel_color([(5, 8)], 4)']"
F,102,6855a6e4.json,"['horizontal_line', 'pixel_color', 'horizontal_line', 'obj_color', 'obj_color', 'horizontal_line', 'horizontal_line', 'complete']","['horizontal_line(self.temp_state, [(8, 3), (8, 9)], 5)', 'pixel_color([(9, 6)], 5)', 'horizontal_line(self.temp_state, [(6, 4), (6, 8)], 5)', 'obj_color(self.temp_state, object1, 0)', 'obj_color(self.temp_state, object4, 0)', 'horizontal_line(self.temp_state, [(5, 3), (5, 6)], 5)', 'horizontal_line(self.temp_state, [(5, 6), (5, 9)], 5)', 'complete(self.temp_state)']",8,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0], [0, 0, 0, 0, 5, 5, 0, 5, 5, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0], [0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",7,"['horizontal_line(self.temp_state, [(8, 3), (8, 9)], 5)', 'pixel_color([(9, 6)], 5)', 'horizontal_line(self.temp_state, [(6, 4), (6, 8)], 5)', 'obj_color(self.temp_state, object1, 0)', 'obj_color(self.temp_state, object4, 0)', 'horizontal_line(self.temp_state, [(5, 3), (5, 6)], 5)', 'horizontal_line(self.temp_state, [(5, 6), (5, 9)], 5)']"
E,103,68b16354.json,"['flip_vertical', 'complete']","['vertical_flip(temp_state)', 'complete(self.temp_state)']",2,True,"[[1, 4, 7, 1, 2, 3, 4], [3, 2, 8, 4, 1, 8, 4], [4, 1, 1, 1, 7, 8, 4], [1, 1, 2, 3, 8, 1, 3], [1, 1, 1, 1, 4, 7, 3], [4, 4, 1, 1, 4, 3, 4], [2, 8, 1, 3, 2, 4, 1]]",1,['vertical_flip(temp_state)']
E,104,694f12f3.json,"['horizontal_line', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'horizontal_line', 'complete']","['horizontal_line(self.temp_state, [(8, 4), (8, 9)], 1)', 'horizontal_line(self.temp_state, [(1, 0), (1, 5)], 2)', 'horizontal_line(self.temp_state, [(2, 0), (2, 5)], 2)', 'horizontal_line(self.temp_state, [(3, 0), (3, 5)], 2)', 'horizontal_line(self.temp_state, [(4, 0), (4, 5)], 2)', 'complete(self.temp_state)']",6,True,"[[4, 4, 4, 4, 4, 4, 0, 0, 0, 0], [4, 2, 2, 2, 2, 4, 0, 0, 0, 0], [4, 2, 2, 2, 2, 4, 0, 0, 0, 0], [4, 2, 2, 2, 2, 4, 0, 0, 0, 0], [4, 2, 2, 2, 2, 4, 0, 0, 0, 0], [4, 4, 4, 4, 4, 4, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 4, 4, 4, 4, 4, 4], [0, 0, 0, 0, 4, 1, 1, 1, 1, 4], [0, 0, 0, 0, 4, 4, 4, 4, 4, 4]]",5,"['horizontal_line(self.temp_state, [(8, 4), (8, 9)], 1)', 'horizontal_line(self.temp_state, [(1, 0), (1, 5)], 2)', 'horizontal_line(self.temp_state, [(2, 0), (2, 5)], 2)', 'horizontal_line(self.temp_state, [(3, 0), (3, 5)], 2)', 'horizontal_line(self.temp_state, [(4, 0), (4, 5)], 2)']"
E,107,6c434453.json,"['obj_color', 'horizontal_line', 'vertical_line', 'obj_color', 'horizontal_line', 'vertical_line', 'pixel_color', 'complete']","['obj_color(self.temp_state, object2, 0)', 'horizontal_line(self.temp_state, [(3, 0), (3, 4)], 2)', 'vertical_line(self.temp_state, [(1, 2), (5, 2)], 2)', 'obj_color(self.temp_state, object4, 0)', 'horizontal_line(self.temp_state, [(8, 0), (8, 4)], 2)', 'vertical_line(self.temp_state, [(6, 2), (9, 2)], 2)', 'pixel_color([(9, 2)], 2)', 'complete(self.temp_state)']",8,True,"[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 1], [0, 0, 2, 0, 0, 0, 0, 0, 1, 0], [0, 2, 2, 2, 0, 0, 0, 0, 0, 0], [0, 0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 1, 0, 0], [0, 0, 2, 0, 0, 0, 0, 0, 0, 0], [0, 2, 2, 2, 0, 0, 0, 0, 1, 1], [0, 0, 2, 0, 0, 0, 0, 0, 1, 1]]",7,"['obj_color(self.temp_state, object2, 0)', 'horizontal_line(self.temp_state, [(3, 0), (3, 4)], 2)', 'vertical_line(self.temp_state, [(1, 2), (5, 2)], 2)', 'obj_color(self.temp_state, object4, 0)', 'horizontal_line(self.temp_state, [(8, 0), (8, 4)], 2)', 'vertical_line(self.temp_state, [(6, 2), (9, 2)], 2)', 'pixel_color([(9, 2)], 2)']"
